# time(ps)   RMSD(Ang)   MSD(Ang^2)
2.720000000000000195e-01 2.183155905577790268e+00 4.766169708059181609e+00
2.730000000000000204e-01 2.188460146387591898e+00 4.789357812326800357e+00
2.740000000000000213e-01 2.200103568362459683e+00 4.840455711521228110e+00
2.750000000000000222e-01 2.202736555870575152e+00 4.852048334568563881e+00
2.760000000000000231e-01 2.207204019357777547e+00 4.871749583069127532e+00
2.770000000000000240e-01 2.216002250969421272e+00 4.910665976301541669e+00
2.780000000000000249e-01 2.204027611670486220e+00 4.857737713005906954e+00
2.790000000000000258e-01 2.206579571376510174e+00 4.868993404816143844e+00
2.800000000000000266e-01 2.206118802195776496e+00 4.866960169401727931e+00
2.810000000000000275e-01 2.199099813763489841e+00 4.836039990894616558e+00
2.820000000000000284e-01 2.187748521995931839e+00 4.786243595495384362e+00
2.830000000000000293e-01 2.198856086074035598e+00 4.834968087264827297e+00
2.840000000000000302e-01 2.203054973964030605e+00 4.853451218307655246e+00
2.850000000000000311e-01 2.206196660979810265e+00 4.867303706918464812e+00
2.860000000000000320e-01 2.200619513431717689e+00 4.842726242896449484e+00
2.870000000000000329e-01 2.202652940164783857e+00 4.851679974816566876e+00
2.880000000000000338e-01 2.198479098974753576e+00 4.833310348628844899e+00
2.889999999999999791e-01 2.188503037323104916e+00 4.789545544372455055e+00
2.899999999999999800e-01 2.193232033449842078e+00 4.810266752550528935e+00
2.909999999999999809e-01 2.182635251828925593e+00 4.763896642526318281e+00
2.919999999999999818e-01 2.176323211169028493e+00 4.736382719473072100e+00
2.929999999999999827e-01 2.188630276795014762e+00 4.790102488503823253e+00
2.939999999999999836e-01 2.193049028958828917e+00 4.809464043417262857e+00
2.949999999999999845e-01 2.190622916497164230e+00 4.798828762282542293e+00
2.959999999999999853e-01 2.199035911212857464e+00 4.835758938803762952e+00
2.969999999999999862e-01 2.212450327351421109e+00 4.894936450997411370e+00
2.979999999999999871e-01 2.218311961726871839e+00 4.920907959540522292e+00
2.989999999999999880e-01 2.225050138012809597e+00 4.950848116670822918e+00
2.999999999999999889e-01 2.231455530760940942e+00 4.979393785763592817e+00
3.009999999999999898e-01 2.235255813029217720e+00 4.996368549680909155e+00
3.019999999999999907e-01 2.237700966754847087e+00 5.007305616615576938e+00
3.029999999999999916e-01 2.246315387662224605e+00 5.045932820848091360e+00
3.039999999999999925e-01 2.255557222673235440e+00 5.087538384753399257e+00
3.049999999999999933e-01 2.256183535292743514e+00 5.090364144926063261e+00
3.059999999999999942e-01 2.257737468627214472e+00 5.097378477243221795e+00
3.069999999999999951e-01 2.255392888258496153e+00 5.086797080407000848e+00
3.079999999999999960e-01 2.271695983334814706e+00 5.160602640699530674e+00
3.089999999999999969e-01 2.268206876879637512e+00 5.144762436324079147e+00
3.099999999999999978e-01 2.262778067448584451e+00 5.120164582526351538e+00
3.109999999999999987e-01 2.269832461302631277e+00 5.152139402383160594e+00
3.119999999999999996e-01 2.277534011455109919e+00 5.187161173334803976e+00
3.130000000000000004e-01 2.290559807054831865e+00 5.246664229695069182e+00
3.140000000000000013e-01 2.280412435821113082e+00 5.200280877447582384e+00
3.150000000000000022e-01 2.276812464036482631e+00 5.183874996391880430e+00
3.160000000000000031e-01 2.272579143346715291e+00 5.164615962774490754e+00
3.170000000000000040e-01 2.280094913207078022e+00 5.198832813232792560e+00
3.180000000000000049e-01 2.273761906281462686e+00 5.169993206456711121e+00
3.190000000000000058e-01 2.276843751991830533e+00 5.184017470984237264e+00
3.200000000000000067e-01 2.293138051504573394e+00 5.258482123258191088e+00
3.210000000000000075e-01 2.302134566652855874e+00 5.299823562977931779e+00
3.220000000000000084e-01 2.308108562000977138e+00 5.327365133982219447e+00
3.230000000000000093e-01 2.315407538484239414e+00 5.361112069269645453e+00
3.240000000000000102e-01 2.319966297041449188e+00 5.382243619408213497e+00
3.250000000000000111e-01 2.325320662340750744e+00 5.407116182708827878e+00
3.260000000000000120e-01 2.332628996398351084e+00 5.441158034838378121e+00
3.270000000000000129e-01 2.337052309403299333e+00 5.461813496887294228e+00
3.280000000000000138e-01 2.339520226096196698e+00 5.473354888313199496e+00
3.290000000000000147e-01 2.354644993537379882e+00 5.544353045590646900e+00
3.300000000000000155e-01 2.362446166248940660e+00 5.581151888424317420e+00
3.310000000000000164e-01 2.366864586386220992e+00 5.602047970289216750e+00
3.320000000000000173e-01 2.371284899056374851e+00 5.622992072492801086e+00
3.330000000000000182e-01 2.383580194291863741e+00 5.681454542620438808e+00
3.340000000000000191e-01 2.377849863958660936e+00 5.654169975528223091e+00
3.350000000000000200e-01 2.388260188937269213e+00 5.703786730062680554e+00
3.360000000000000209e-01 2.407458681317892424e+00 5.795857302252884757e+00
3.370000000000000218e-01 2.414923452156247929e+00 5.831855279774249112e+00
3.380000000000000226e-01 2.428051171124463004e+00 5.895432489598875669e+00
3.390000000000000235e-01 2.442311846254924035e+00 5.964887154357135124e+00
3.400000000000000244e-01 2.455051484269088480e+00 6.027277790411854852e+00
3.410000000000000253e-01 2.452062125822110694e+00 6.012608668891248342e+00
3.420000000000000262e-01 2.462900409123706780e+00 6.065878425261721496e+00
3.430000000000000271e-01 2.464633966859353986e+00 6.074420590596876224e+00
3.440000000000000280e-01 2.461830466794504790e+00 6.060609247237650266e+00
3.450000000000000289e-01 2.462901401600909868e+00 6.065883314007726845e+00
3.460000000000000298e-01 2.459370870003969145e+00 6.048505076224080845e+00
3.470000000000000306e-01 2.464634300824228408e+00 6.074422236799333241e+00
3.480000000000000315e-01 2.467368635082682005e+00 6.087907981389776957e+00
3.490000000000000324e-01 2.465177809572798751e+00 6.077101632810141041e+00
3.500000000000000333e-01 2.458769435693392236e+00 6.045547137900003420e+00
3.510000000000000342e-01 2.458960933430499374e+00 6.046488872137393500e+00
3.519999999999999796e-01 2.458985177385737408e+00 6.046608102602767154e+00
3.529999999999999805e-01 2.444493605876131515e+00 5.975548989169291225e+00
3.539999999999999813e-01 2.442828827021520155e+00 5.967412678127336001e+00
3.549999999999999822e-01 2.438796543378651815e+00 5.947728579995660070e+00
3.559999999999999831e-01 2.422863057018877164e+00 5.870265393066859794e+00
3.569999999999999840e-01 2.420089877842036774e+00 5.856835016833485064e+00
3.579999999999999849e-01 2.410046871649499156e+00 5.808325923547537961e+00
3.589999999999999858e-01 2.411035217373744377e+00 5.813090819416458110e+00
3.599999999999999867e-01 2.414434889804407014e+00 5.829495837104818001e+00
3.609999999999999876e-01 2.405637105489107697e+00 5.787089883306013149e+00
3.619999999999999885e-01 2.410584942400991526e+00 5.810919764530392051e+00
3.629999999999999893e-01 2.400822291175333412e+00 5.763947673804376670e+00
3.639999999999999902e-01 2.404789766407987806e+00 5.783013820620584333e+00
3.649999999999999911e-01 2.400052948861844282e+00 5.760254157340435555e+00
3.659999999999999920e-01 2.388098605724792822e+00 5.703014950664699434e+00
3.669999999999999929e-01 2.383569874271538769e+00 5.681405345534839668e+00
3.679999999999999938e-01 2.368343181123964136e+00 5.609049423576377258e+00
3.689999999999999947e-01 2.371246257237642485e+00 5.622808812463527595e+00
3.699999999999999956e-01 2.360725118846998427e+00 5.573023086755175548e+00
3.709999999999999964e-01 2.364552314401544564e+00 5.591107647541701198e+00
3.719999999999999973e-01 2.364358387211158874e+00 5.590190583175752792e+00
3.729999999999999982e-01 2.370513705714209163e+00 5.619335228978911800e+00
3.739999999999999991e-01 2.371160497221563634e+00 5.622402103584012600e+00
3.750000000000000000e-01 2.370089654853291705e+00 5.617324972042595732e+00
3.760000000000000009e-01 2.378634041221673989e+00 5.657899902058552755e+00
3.770000000000000018e-01 2.375969895381000896e+00 5.645232943756805177e+00
3.780000000000000027e-01 2.379960023833604943e+00 5.664209715046053972e+00
3.790000000000000036e-01 2.394468322152501383e+00 5.733478545791815151e+00
3.800000000000000044e-01 2.402380088045279027e+00 5.771430087436443479e+00
3.810000000000000053e-01 2.404991250562770411e+00 5.783982915283478299e+00
3.820000000000000062e-01 2.409699805392090610e+00 5.806653152106679983e+00
3.830000000000000071e-01 2.416713934073520420e+00 5.840506239145113021e+00
3.840000000000000080e-01 2.419591982116957585e+00 5.854425359924666949e+00
